X,HR_TD_Mean,HR_TD_Median,HR_TD_std,HR_TD_Min,HR_TD_Max,HR_TD_AUC,HR_TD_Kurtosis,HR_TD_Skew,HR_TD_Slope_min,HR_TD_Slope_max,HR_TD_Slope_mean,HR_TD_Slope,TEMP_TD_Mean,TEMP_TD_Median,TEMP_TD_std,TEMP_TD_Min,TEMP_TD_Max,TEMP_TD_AUC,TEMP_TD_Kurtosis,TEMP_TD_Skew,TEMP_TD_Slope_min,TEMP_TD_Slope_max,TEMP_TD_Slope_mean,TEMP_TD_Slope,EDA_TD_P_Mean,EDA_TD_P_Median,EDA_TD_P_std,EDA_TD_P_Min,EDA_TD_P_Max,EDA_TD_P_AUC,EDA_TD_P_Kurtosis,EDA_TD_P_Skew,EDA_TD_P_Slope_min,EDA_TD_P_Slope_max,EDA_TD_P_Slope_mean,EDA_TD_P_Slope,EDA_TD_T_Mean,EDA_TD_T_Median,EDA_TD_T_std,EDA_TD_T_Min,EDA_TD_T_Max,EDA_TD_T_AUC,EDA_TD_T_Kurtosis,EDA_TD_T_Skew,EDA_TD_T_Slope_min,EDA_TD_T_Slope_max,EDA_TD_T_Slope_mean,EDA_TD_T_Slope,EDA_TD_P_Peaks,EDA_TD_P_RT,EDA_TD_P_ReT,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
-47.50026131924223,-0.9908206951695234,-0.9972029736592446,-0.34434316224221934,-0.7259100302346803,-0.6192969454845416,-0.8867347396033702,0.4659775666753602,0.33946860916813565,-0.09626100242808043,-0.449145729477502,-0.7475017272249557,-0.7417723345335797,-1.5982529312047775,-1.5949959037876777,0.2524643960211539,-1.607566497014358,-1.5842293081667325,-0.8026902820797437,-0.27550412436119776,-0.16647785281894742,-0.2754601673331385,0.38218068369775277,-0.0281364952922681,-0.03832632549271239,-0.559428911088815,-0.5791218579762977,-0.4108679707493966,-2.3712816500911878e-4,-0.551298142732028,-0.5746754689642717,-1.1168161562004248,-0.822597696312758,0.5541073212683133,-0.5849902334746697,-0.44276932278629083,-0.29460971853178897,-0.6408759397023456,-0.6043318092821052,-0.5645423269196018,-0.6967711352114424,-0.7315953981133589,-0.6712052100480921,1.1555809174383826,-1.3663230020405832,0.17134109522076268,-0.2745482631353855,0.12604507919541275,0.11569824977258357,0.09684542079889893,0.5250310158590613,0.05935737029952689,2,1,1,2,1,2,1,3,1,2,3
-46.50265292377078,0.5090404189128404,0.6186737827385899,0.40611345202122745,-0.06407214009024595,0.35936648214606254,0.1195630366799381,-0.7603363223415738,-1.0409424547885322,-0.030309062492015565,0.8392599494149344,1.3329149287750568,1.299618980806811,-1.2060210196906986,-1.2054435044159444,-0.6125190510849251,-1.1743495648641171,-1.2268866720885212,-1.0524477404340844,2.79831057618476,-0.06108898282764285,-1.0012875976383084,0.0785844714589275,-0.6541908842301148,-0.7339610524764657,-0.3824853245023357,-0.293363695102333,-0.6438860677111258,0.6391301854708841,-0.7571379241223859,-0.3948848676915008,-0.22599919971068555,-0.24838967526534614,0.6976606879445738,-0.7316377903865503,-0.549382559989618,-0.4044984203446295,-0.6149298284284781,-0.6230676716763125,-0.6414125894254924,-0.42361841651239246,-0.6678716376544077,-0.6203386360245458,-0.4009624691336966,0.27467595605766726,0.7399708965104325,-0.6525629292318358,0.006365614900638529,-0.05450320675706429,-0.038321918435065674,-0.044402075719062545,-0.021173427905916333,3,1,1,3,1,3,2,3,1,3,3
-45.50125372271736,-1.5632298097428154,-1.5830912428360038,-0.11893774119531664,-1.507460539650116,-0.9112046322799804,-1.671091454083038,0.10360510351481035,0.40445743005150897,-0.1923316044419607,-0.2365555749763279,-0.7849207312369593,-0.8022331038111636,-1.4945763522129047,-1.4940882093186771,-0.1654886674475653,-1.4491229248529636,-1.515721170488378,-1.2198704599359016,-0.5792937299070701,0.23644334320177893,0.2875188774694068,-0.3320916371294032,-0.09624836073880132,-0.13887836419476496,-0.4941627418973097,-0.4670881728268034,-0.49072850868827267,0.5598105314723112,-0.5358129288691185,-0.5117946176760179,0.004460129132800859,0.13335839911802608,0.5476483263435085,-0.5582569662097588,-0.42728530937304654,-0.49508458843111525,-0.6486259779511098,-0.635004705997393,-0.6151703682592519,-0.5870023642720903,-0.7049072311076876,-0.6899669439753138,0.42681528858500195,-0.3299673359559969,0.35563291510192135,-0.4737273164294536,0.006122276709300504,-0.011628858469004497,-0.2878300840354496,-0.03839790864146377,-0.042111021383143474,2,1,1,2,1,2,2,2,1,2,2
-44.49927263949249,0.21495169854836746,-0.046067582185913405,1.5702917200207671,-0.8002231612757639,1.0090273189024137,0.4399554735764184,-0.382032680934943,0.43261648079071935,-1.2935561479581155,1.9761080384164553,0.5713150705092372,0.4837469879806599,-1.8181637493626637,-1.8077650649923591,0.7584345544952599,-1.8716681920144573,-1.762003238972839,-0.3886153331260701,-1.3313694553550024,-0.2983941780612741,-1.2206677321941262,-0.14839125173466783,-1.5203108945750625,-1.4677507868734228,-0.5397709115223308,-0.5073659271787414,-0.550968248863916,-0.024664339627960996,-0.6062243965097116,-0.5293141084025588,1.08296488882168,1.0443197506476602,0.5902070340544402,-0.5576182650092111,-0.3196277650655301,-0.1325838735265658,-0.6093025003548164,-0.5869563068267127,-0.7445288525141094,-0.5440104335768101,-0.7353393917016607,-0.5756179561456413,1.1091614082498502,-1.0502646580373252,0.48629501532360186,-0.5412101204681652,0.1995071252722931,0.1541572170231632,-0.4084917527422357,0.31307288618352525,0.430264076762681,4,2,1,2,3,2,1,2,1,2,2
-43.503610234154,-1.0226308318072852,-1.0505812015058367,-0.030907948717995837,-1.0411344957917588,-0.7685745430141658,0.5243642893553343,-0.914013144596226,-0.3167741940701977,0.1414213136191609,-0.6610658217769417,-0.034844719106038397,0.05598334996361713,-1.4791688775279959,-1.4588156015949394,-0.1232246508450736,-1.4920265261480932,-1.5325962991193218,1.427918520204952,-0.5242113661498093,-1.2491690370665465,0.6301936788544065,-0.16391722826492783,0.018571283014885826,0.008944636097155751,-0.4034931368767586,-0.3173284345230342,-0.5948815283858213,-0.5010365967988213,-0.6341274095973458,-0.37418894961302074,-0.18006825857640676,-0.17787213821966405,0.5979891899502696,-0.6357466729802744,-0.3223140620997768,0.0969820125035629,-0.6522023853113808,-0.6293149948500453,-0.6530904967806788,-0.6058932510758002,-0.7360626328532568,-0.573900959806406,0.8281147180115557,-0.9893512149900643,0.44366640054903345,-0.49564378553180105,0.023501153442101394,-0.011005629467111077,0.7492202875621744,-0.2751894523350332,-0.19572781482612497,4,2,1,3,2,3,2,3,1,3,3
-42.50028242469627,-0.810525157524885,-1.138900611772064,1.9328934733863479,-1.8527614455216912,0.7394895089463269,-0.9959939660992602,-0.5302255839260313,1.039681946625171,-1.544366126490653,1.2223235498404068,-1.5812422332236002,-1.677081376785786,-1.4230803822134104,-1.4233100596089323,0.6149734695553869,-1.4506281757421644,-1.338654376450615,-1.0878244749932482,-0.2311041623177174,0.4573999063387212,-1.9135595611863065,-0.1308498882550186,-1.751945513293094,-1.734769726796678,-0.33362373220830177,-0.2714563381731168,-0.5373950612409633,1.2915743782229714,-0.5611688032588427,-0.34051102615110473,1.0070946143198338,0.9149320503300942,0.6393025985993145,-0.601992934835934,-0.29032353435867336,-0.5995375599539349,-0.6819581082390652,-0.6889137244589043,-0.7498693060887883,-0.4732041969776377,-0.7352704452880536,-0.689585767107374,-0.5552410612641965,0.6061694322487217,0.613189497160323,-0.7364596723518544,-0.015354214876139216,-0.05003557820932578,-0.35118053792724757,-0.906749641410729,-0.11507197915470914,2,1,1,2,1,2,2,2,1,1,2
-41.49916467909248,-1.0594909542671447,-1.0673148431912238,-0.013281556374459021,-1.1418809565575296,-0.6493431984939821,-0.9124421671231517,-0.1376318093506469,0.21543503768696365,-0.1845773980729314,0.06692243706099706,-0.13409147551497025,-0.1424106097438989,-1.0358630783701512,-1.034609558786615,0.2560786930195099,-1.0369004752170596,-1.0213485560726228,-0.4954712143493187,-0.8784450446112408,0.06538391731274028,0.27829069648260346,-0.1129127489649923,0.1415020365471034,0.12607419383319662,-0.3921760352683966,-0.32063553186554894,-0.5325238850758848,0.18500790455203037,-0.5158644688307363,-0.39739760567204124,0.8454276055834775,0.8147236593202974,0.47148738308415894,-0.4813066183796864,-0.34160387958090055,-0.3046764941592425,-0.662037323584458,-0.6581215641194021,-0.5519921615864063,-0.5886074735417919,-0.6886071511587659,-0.6664113050451763,0.30813623449229344,-0.03909607875601697,0.4624214220114538,-0.51906104834423,0.1048584505524797,0.07505947084521955,-0.4819271237416179,0.11694221563989536,0.23963368013233036,4,2,1,2,3,2,1,2,1,2,2
-40.50045368484897,-0.8367052273166204,-0.6698545210478346,-0.7239843861836658,-0.63818525198274,-1.0679026111293597,-0.6418271752177791,-0.5633543215770543,-0.8352351563867229,0.4268554558601665,-0.6905881370319835,0.35510095299291916,0.42101468658067764,-1.2679557138317288,-1.270606787683337,0.16974231845788385,-1.2582122882639548,-1.2608176947910488,-0.49365517271167136,-0.6126332131945356,0.1552585659195374,0.7953055174087142,0.2909482236001349,1.0312668976741488,0.987624894296459,-0.47751927973650493,-0.43548654765873424,-0.5141822623196461,0.2540408926754849,-0.562989025268622,-0.48599280796723665,-0.26038512782733425,-0.11263808538290868,0.5133281392625223,-0.5314446444667998,-0.4200327866901253,-0.34878934428585895,-0.6401031665480404,-0.6222996617666731,-0.5501689599027559,-0.6154607516073622,-0.6938150565561887,-0.6576743802930805,0.9470975070871762,-0.7130527252461276,0.36833882624349057,-0.42156735158811437,0.22391113554081138,0.19645308330740116,-0.055815014011343464,0.17915853201219617,-0.14037422320683815,7,2,1,2,3,2,2,2,1,3,3
-39.500630314807104,1.0558391554310462,0.9731566068895471,1.9877436929340424,-0.4018405939945522,1.5729773264443339,0.5963943817582544,-1.0024636399390683,-1.0132839831711893,-2.1239857027470777,1.0878567189207768,0.06937762657809007,0.15122253023996185,-1.556781302508666,-1.5869090570866018,0.9968692231545133,-1.5887365479690565,-1.4207065715674243,-1.1484178683357447,-0.21671194552530296,1.2903413660196812,0.438429152936279,1.5709099412193845,2.1964720294452302,2.154609128203097,-0.508969231310674,-0.4428252827025986,-0.540839306431173,0.13407819886760347,-0.5756065787701914,-0.5287521584979235,0.1644734378388538,0.3758347086832501,0.4678176204612487,-0.4225802279189,-0.46253050914506777,-0.4738978249591144,-0.594709209662918,-0.568927653665062,-0.6543452917966118,-0.5960300007358426,-0.7007378729461122,-0.6277711504220892,2.097235097334516,-1.564448902088794,0.3297167959135791,-0.3828370956584881,-0.019727174777351364,-0.05842344317522364,-0.7865797465194462,1.061228872200991,0.6146249243408122,2,1,1,1,1,2,2,2,1,2,3
-38.500832329297985,-0.29364610855982987,-0.3364591796126143,-0.11961736955019121,-0.19437436591879284,-0.25039861926974843,0.6702921385700576,-0.16808657331084406,-0.060851606524294534,0.030719330267647865,-0.2227036334080016,0.0912047079777296,0.13294728704326259,-1.1152285048534785,-1.091884165082979,0.03188728481430177,-1.1518851461143378,-1.1500628338055183,0.9007367359204926,-0.18536749538819258,-1.3089892270414154,-0.6532338962070636,-0.0791915733923203,-1.0187069354059874,-0.9871593295446457,-0.38382374814023523,-0.3790555917450934,-0.3391964673088781,-0.10183939382981601,-0.42334612273556893,-0.3692427986973469,-0.4967541021225955,-0.3913431919889639,0.4397051357618461,-0.4656805422267667,-0.30666117417358535,-0.06382261465277504,-0.6384075610469542,-0.6034953736005159,-0.5677937685146338,-0.7137567974730169,-0.7343786649032007,-0.5907581617940905,1.382933599309435,-1.682491848032928,0.14533424934218778,-0.17800712300550392,0.15291799565580028,0.14142821474273978,0.5411425164142817,-0.23204421547970436,-0.2519572015273901,1,1,1,3,1,3,2,3,1,2,2
-37.50022478464,1.287827652758832,0.9182289362985472,2.806907442441045,-0.2516833664961277,2.321312810518907,1.6570365620197594,-0.8407956419738352,-0.04096508564468531,-2.196548069422131,1.3207935011948333,-0.9112669486350466,-0.8912529234214247,-1.066401784556681,-1.0727045106066957,-0.27148136823575253,-1.034471379838734,-1.076450589359855,0.3909848843790188,0.2287605938285798,0.2693047601448842,0.2886827364836427,0.06534440003375461,-0.07729078516769301,-0.09899885373029045,-0.38968131772663483,-0.29614267696979846,-0.6376144920761716,0.13138038392911383,-0.6812840932890468,-0.37524657589760985,-0.4035201865172923,-0.33988692683184196,0.6406239583821912,-0.6053399531889205,-0.2951946456315606,-0.23076153388198817,-0.613780764006626,-0.6125547642698651,-0.7009202179119216,-0.45688645293367214,-0.6866581853944286,-0.5689090537530788,0.35618270153500314,-0.3957848565796622,0.6828238285981352,-0.6315331613575326,0.17353710354826873,0.12400865410978279,0.7439299561781859,-0.4636379497405622,-0.14852508850415155,2,1,1,4,1,4,2,3,1,3,4
-36.50132198938746,-0.7196776608953667,-1.1485740634517938,2.272671815033264,-1.8998765045116008,0.9698741554686134,1.1170163963425523,-0.3240174054688751,1.068976899354614,-1.9984711473367673,1.028243310913636,-0.7237252165419914,-0.6973902821677749,-0.7390355618513348,-0.7227121724710311,-0.004810021729831888,-0.7746458296744414,-0.7664620002225889,2.2994164718567247,-0.07349019844989028,-1.2898330423354525,0.6156418349832414,-0.15307405058490114,-0.09000611058548676,-0.09698289770529751,-0.4871848968850866,-0.34909937974625016,-0.8165202396645216,-0.501017303879006,-0.7846932702094856,-0.44383343251979684,0.2852088518229033,0.2183243852986719,0.737310843578235,-0.7592480251441528,-0.552691368180522,-0.2029302145506824,-0.597247168342481,-0.5965856053681167,-0.8219030809741116,-0.4330665620884015,-0.7010123021609604,-0.4830226928736787,0.5651274816003403,-0.7228072744553833,0.7113620424229828,-0.6807225527044924,0.11978250079658892,0.07848640402127254,1.0161228321365725,-0.8385913420566292,-0.060648307189637915,2,1,1,4,1,3,3,3,1,2,3
-35.49873846161483,-1.3502962821233253,-1.4400993850292394,0.03023684949533342,-1.1865964781128315,-0.18345405006939203,-0.9950125832233495,1.996545602059628,2.0481013767511955,-1.1229708102607632,-0.4547216488651672,-1.316872266497629,-1.2887178259271534,0.36653070971050916,0.3208990921040132,4.117387837949109,0.06579055729652773,0.8107258992032708,0.4050636961821533,-1.1720743205499933,1.2252366653340288,-0.1765609393438283,4.221989920011789,4.671378832270912,4.70295233311075,-0.4203367628628206,-0.31237676263808906,-0.684208680325021,-0.11206601884387882,-0.6254777932697855,-0.435738553862201,-0.03179329541567929,0.16763043567980293,0.5451662596189164,-0.5759191831127716,-0.4327970697703369,-0.5635295693206702,-0.4438007417311047,-0.4416868511797177,-0.46041191589964187,-0.2876548029844335,-0.44308574028709,-0.47472689017024045,-0.21752842046857948,0.7665002898853576,0.48514926889911175,-0.7734104199406426,-0.2871070351184674,-0.3232844406338249,-0.3438171006098767,0.37643109239896055,0.370581852950625,1,2,1,1,1,2,1,2,1,2,2
-34.49975335750335,-0.77717903845420655,-0.8015683931614012,-0.39065167377879306,-0.6189499990566277,-0.7894796307784263,-0.3154842196576695,-0.7804615708192983,-0.10312141466187483,0.8178079806909646,0.16966512541161344,-0.01765305142099339,-0.09260766985052168,0.289797728865127,0.2998094085286719,1.1654119623494634,0.1916571645275502,0.3921101674728434,0.6943317853757606,-1.4262075386685804,0.02287792894572649,-1.7961779108636473,-0.15348279079846777,-1.8070929810533265,-1.7195294436400395,-0.22485123081455635,-0.2348972229700995,-0.2853211274215358,0.33794135122288527,-0.33978611566996425,-0.21016072429547572,-0.11618638065938802,-0.14929746371183167,0.36805020882955114,-0.3886885831053044,-0.12581740410282294,-0.08403919655031146,-0.4231014170046631,-0.4321528962472422,-0.28928866041616375,-0.33387800988670463,-0.4148463133421108,-0.3863674304986771,-0.6039755073069971,0.49510100129191476,0.3646362129059129,-0.35042372589287557,0.6772387203777,0.6619967206710272,0.563174912538669,-0.5610442804853996,-0.36260656158793353,3,1,1,1,1,3,1,3,1,4,3
-33.50075307220799,-0.7515519592399765,-0.62078379549712,-0.4428545917736851,-0.6970323284829705,-0.8810521985694877,-0.9168145711020316,-0.7848401792724411,-0.8496074488608117,0.5108895243540251,-0.426916457278955,-0.3411796506671873,-0.33478404204355927,0.08527738812401643,0.0670923379840286,0.5991711443093244,0.07166346386868151,0.16609626120877868,-0.3871403477697422,-0.5164462430823715,1.1762984808685646,0.2548000218244441,0.45215281088665454,0.789734791461265,0.7827386627840116,-0.5293078241785916,-0.4932482380368975,-0.5549052307728174,-0.9412492835750957,-0.6228312921276832,-0.5451374691596751,-0.9256181326983804,-0.6899925534723131,0.4799118847060939,-0.5486045597566589,-0.4700317352446482,-0.021768621802707864,-0.5865201023824212,-0.5866144918506357,-0.3810771926800133,-0.5399963633160261,-0.5791227721032547,-0.6091521009346322,0.08444580657163943,0.02323420946697344,0.37730088941566564,-0.37764935087923607,0.05499342561417927,0.030139985934501096,-0.2558062308075365,1.6795204878645797,0.9644829059935001,2,2,1,2,1,2,1,3,1,2,3
-32.49870970188981,-1.4994829294667558,-1.4720870444590566,-0.3143281013279006,-1.333527031184322,-0.6417398804715566,-1.3178118490312907,0.9770190044784103,1.2573000833273524,-0.40153342361984196,-0.45907313724050675,-0.9951324307921697,-0.9968078141665813,-0.1915670034971846,-0.23559363704144104,4.756973757358793,-0.553072334077055,0.3357210334399989,-0.13876990233637473,-0.4657032769287476,1.3559003265900265,-2.1053695519287103,4.651720579186802,3.6035031788713745,3.6607622577403216,-0.3841666216085455,-0.3025947565143513,-0.6386961819084075,-0.11510575719456718,-0.7018035152429136,-0.40460737936064184,-0.5247008530910885,-0.31885618597946486,0.6389549317697802,-0.6916576690087514,-0.4065979326610342,-0.3743264555106541,-0.5071048442270467,-0.4987934777092427,-0.4545057793360291,-0.36272120124637514,-0.5116671894219191,-0.5400246225984761,-0.47684021665399484,0.794098091087465,0.4601859814672934,-0.7700083900146029,-0.28047231797850325,-0.323316433760444,-0.3928415385379936,0.8651762198929315,0.5184445897099197,4,2,1,1,1,3,1,2,1,1,2
-31.501615131572066,-0.20339057120878976,-0.36384183128830416,0.4036198475350996,-0.3922262147587072,-0.026380663625366965,1.3929257963263049,-1.1140226497298369,-0.1314647922281503,0.40258917142848527,0.151442023970641,-0.002825026803884097,-0.011834099071976639,0.2220634202701908,0.24141988296582834,0.7784353465510709,0.12118737462713487,0.27201779095983636,2.512585611198753,-0.8229180545321234,-0.8949842329812838,-1.1179281576377496,-0.10226530214087551,-1.5384204856419095,-1.4568081566251487,-0.3216747519740722,-0.265200027350529,-0.5650214133431615,-0.38193406799605184,-0.6175302026217149,-0.2754949900424356,-0.6432926775034945,-0.6863552541161464,0.6134910599981245,-0.6536061580441722,-0.20285959819097354,0.18732882170168558,-0.5038300283847985,-0.5099899089983624,-0.5313014304853902,-0.3297879795411669,-0.538531394485707,-0.3872798820487909,-0.6184088498464972,0.24582933873791185,0.62249933609701,-0.5912884268687003,0.39691361772180345,0.35716524977937475,1.544971718610552,-0.9274608940504576,-0.5121139301988293,4,3,2,1,1,3,1,4,1,3,3
-30.500315409528053,-0.7783071314109393,-0.8776809876864742,0.8932263259925662,-1.246197327167079,0.15906131979046065,-0.9988568269903669,-0.029940744784055635,0.2803112454493902,-0.8605625550899586,-0.08329663060225719,-1.520366062005954,-1.525161855858583,0.011445543982395338,-0.006035596920487036,-0.31886664908744156,0.05453996411947328,0.02568670585179248,-0.5340959314237053,1.4716148995454277,0.86884805439021,0.2832374019564412,0.27072088576884296,0.65315513474068,0.5793403506201725,-0.3684871766406733,-0.2909452468573853,-0.5680249443322444,0.20423102090342482,-0.6065215707564222,-0.3882488539008643,-1.0385004788006398,-0.8627911879304578,0.5544696099878574,-0.6016990600382247,-0.5291739594887993,-0.5024480034043993,-0.5705385056400438,-0.5865656832519004,-0.49255818863159434,-0.41856989983579573,-0.5606170574646165,-0.602193439038506,-0.6659322198817395,0.6162823997821788,0.5048453393432668,-0.5036227809195198,-0.16879553756544277,-0.1901622611386952,0.23236262900518492,0.0836316502372216,0.17589219114392624,4,3,3,1,1,2,1,3,4,2,2
-29.500081771896298,-0.6786105659214603,-0.7543275377457035,0.3784544828900931,-0.9754041294989909,-0.09189124183618093,-1.0298566319036135,0.2851519680732542,0.4004489736666371,-0.4984978938820874,0.8165740329093218,-0.3104994557638665,-0.39266542854189956,0.28930170946333306,0.27779707161205514,0.8405220985181684,0.23915003551212222,0.39138648996849684,-0.5334325011158587,-0.3280745071282976,0.7676603871465411,-0.8579695288875541,0.3736849722290475,-0.28342307508102554,-0.25498877638784023,-0.4357126570063636,-0.44988770226684177,-0.2989657149434675,-0.7127580778647219,-0.3488888116262504,-0.4547706924096031,-0.45720728338274225,-0.24913914432288112,0.27711261353620714,-0.32454273011529694,-0.42501816779226587,-0.12789088274535718,-0.38286140714054845,-0.3745447679241211,-0.3175466115008206,-0.41264957481530373,-0.4102172015927519,-0.41221798446071256,0.5418941176926599,-0.5575864343248204,0.06083074993410743,-0.10586673862310171,-0.15686781019677737,-0.1587448410564115,-0.5288106690014852,1.4535545611850778,1.0170801848937847,2,2,1,1,1,3,1,3,1,2,4
-28.49804739780975,-0.7234132967304011,-0.7659269627742643,-0.11472636125367161,-0.8018620561397908,-0.6598144748847494,-0.6591830490498652,-0.8009006822941777,-0.27623202893473325,0.6296599939676438,0.6759546591166624,0.19095058762883216,0.08387252042901612,0.8432191841454414,0.8504229387188973,0.3867726580387236,0.8185221321634002,0.8778040481699704,0.3548310322937098,-1.124699377978092,0.39590487511419054,-1.4506747856285584,-0.9542912716283974,-2.324399832741314,-2.256844575386632,-0.3716502425161365,-0.38817277882689244,-0.33284501989664805,0.0860573055316848,-0.35570217066205145,-0.36980357313992357,-0.18257197283154744,-0.12605922027560446,0.35737581995542755,-0.3941049777726706,-0.2969382873482852,-0.1521250219286276,-0.5544030615120278,-0.5651015155885392,-0.430850549132046,-0.47782649187006976,-0.5488142741476798,-0.5406463343769083,-0.34779101965463716,0.2903265018826087,0.2782976445970866,-0.27747254918439207,0.17948741749624578,0.1708572926261834,0.22233341297164708,-0.059515894987595484,0.0674612710284174,4,3,1,1,1,3,1,1,1,3,3
-27.500550741712885,-1.3764658874423743,-1.2867457540474374,0.007959220607146572,-1.5810011259521877,-0.8335758679781151,-1.3759379686399176,-0.44608180421632904,0.32423770738859353,-0.429041008565426,-0.30134464073986933,-1.0520746368057645,-1.0244569378909336,0.6475113646948663,0.6173977936831572,3.007111328491518,0.4224575978563496,0.9875491885714358,0.002472698437310963,-0.4338598269530901,1.191113291006468,-1.2747405123239508,2.491322052269878,2.193909486270714,2.2555646636088493,-0.5241111276621192,-0.394137168563267,-0.7740073853076394,-0.9675525375390538,-0.6866396112863214,-0.5390959384149342,1.8923270340916931,1.832085161309199,0.47363742183515595,-0.5410181326618191,-0.6986169173052382,-0.36124762032651975,-0.49096572677110095,-0.5116110478706613,-0.38912914727906617,-0.350729230953197,-0.4819140852964632,-0.49606731309148105,-0.15962487713619763,0.7422432288906596,0.5954411136106456,-0.6249644439836952,0.028168893676756613,-0.007493501312767373,-2.129653211484002,2.3314562926430953,2.2962983632451515,0,1,1,1,1,3,1,2,1,1,3
-26.50003659424781,-0.019551159122868544,-0.17773290610903644,1.5628711577041143,-0.9708930274225941,1.013741429076191,0.6941257049807085,-0.47205877071569396,0.36270923057236554,-1.5801426369676348,0.193769923773867,-0.9680452696814635,-0.8897158788020352,-0.38872437062621995,-0.42807063883771473,3.7053256316408274,-0.6729488189010397,0.03241625119919478,0.9267106391738077,-0.20132130534184156,1.1021901019863853,-1.2191817401667497,3.9327224859961802,3.3766952607770944,3.4125759095994,-0.24391766868818762,-0.11160672798058646,-0.6507410283280057,-0.054582713878490896,-0.6626335912176468,-0.2381428159503466,-0.268636842861468,-0.1764303710543878,0.5987813881595722,-0.599881466850554,-0.2527433052257886,-0.225550605774726,-0.4493216138141827,-0.44524086105817556,-0.5490781192893591,-0.25850561309435727,-0.48365991458669555,-0.42025407054596564,-0.08238805219769847,0.4224844981277492,0.5589514212260872,-0.7862198243219108,-0.3604820407186171,-0.4156749312826973,0.22043006184078912,0.08660769351195716,0.14509166469096701,1,1,1,1,1,2,2,4,1,4,3
