emotional_feature,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18,comp19,comp20,comp21,comp22,comp23,comp24,comp25,comp26,comp27,comp28,comp29,comp30,comp31,comp32,comp33,comp34,comp35,comp36,comp37,comp38,comp39,comp40,comp41,comp42,comp43,comp44,comp45,comp46,comp47,comp48,comp49,comp50,comp51,comp52,emotion
Frustrated,13.005056962188966,22.162482003452535,1.9476957928945888,0.21327353735005855,-0.5437059441344607,-0.1967449437938423,0.9108310211815593,-0.2478917049480963,-1.0550626523819389,0.8787101768587725,0.07350264567497479,-1.2612059954531758,0.24250044443378754,0.16442954613511934,0.21995073798617928,-0.4903740210366366,-0.3026802289658505,-0.17924809493576854,-0.1529200849485158,0.08100549616173289,0.4608249228561828,0.4484042731195636,-0.054288776512075386,0.24635786974294904,0.23660231681437197,-0.5249061043117732,-0.26031112853205024,0.375302012609597,-0.16710727266888148,-0.2706542306274491,-0.11984563135437155,-0.3333699329624371,0.5178363923628274,-0.07033869512412119,-0.08226221174228229,0.055055932570580925,-0.13657237641160316,-0.15575738645006912,-0.006199593613515001,0.03623913868336859,0.002666521474271458,-0.0041155609981002525,-0.0345610305728439,0.034049589484383386,0.024924469330863668,8.433916749572289e-4,-0.05361168528653453,0.0028679600053911573,0.007061970966190335,0.002682276851454153,0.0158088833509007,0.0014753725057142526,3
Frustrated,14.011045464705546,21.90831945959218,0.6694434102048075,-3.2633743434940556,-2.236904697115878,0.024480810221286606,0.9242996553297512,-0.33005826956110607,-1.6345039311970868,0.9882234461864076,0.3390325386827709,1.1988654019734315,0.4299587002189925,-2.2234181519316003,-0.13392509155080062,0.6033933543430288,0.1072557261264212,0.34336567931443046,-1.2044885605313864,-0.6193157806535525,0.8910223284272519,0.9137496934454524,-1.0410492846436254,-0.21914312751962073,0.37537162350522074,-0.20040229910424323,-0.07105640455669679,0.15745350798775745,0.2530522498695891,0.18084012345344036,0.5881140690642194,0.6529475551852852,-0.1160051674903184,0.04557070513584681,-0.2360473139076674,-0.0858396266987457,-0.02772359716816902,-0.06135887260714751,-0.15639201794542734,-0.0786502992859212,0.012653173945203112,0.0257869409200814,0.10226213067517487,-0.01368407229078458,-0.009805635225136463,-0.005747492480235041,-0.019971792931809493,0.009946978633613806,0.028026820185281288,0.029401963386902378,0.0035093761255558485,0.004810498894543715,2
Frustrated,14.982364415883097,21.59552282409396,1.0711057644460216,2.0988573669283572,0.4227290725913805,-0.4317437917384903,0.5827286817289788,-0.992869773671193,-0.22236344925778187,0.3387262439935627,-0.5953277525735311,-0.2084711881110204,-0.17317479025206978,0.5115798736205186,0.04475285897738492,-0.47262753968433213,-0.11653913027747886,-0.27692099433204265,-0.5888886994489884,0.21367584895107491,0.00145990125861852,-0.252963251513308,0.2755230804869306,0.5663736380262526,0.19428190868628142,-0.5158791218540354,0.05597256900956449,0.44122773258936787,-0.27827888289473346,0.12594506354844437,0.08545082481618904,0.2869576029713937,-0.03528541613480888,0.16008787150332718,0.10797306357407753,-0.1800901648531782,-0.052171249383608384,-0.08295805822660252,-0.017799933836701382,0.04436362379891869,0.014232708177597113,-0.0045467714826129555,-0.0326717995595833,-0.04000052609400603,-0.0010089614197306862,0.00560492773520675,-0.04958778059291915,0.008845696245045134,0.002063561461570414,0.003266912088678605,-0.0012997155276583791,-0.00621289586580931,0
Frustrated,15.881172825472264,20.68161098301667,0.4544443997655624,1.1127434487406276,0.09203547168888562,-0.21924363591561175,-0.6808386614715949,-0.5870822853855195,-0.217258362261797,-0.29453412615948227,0.22111384804812112,1.5235114917470525,0.19266112758555165,-0.6665823144934039,0.056769595423906576,0.47047999518219613,-0.2623865393694811,-0.031041168243183682,-0.4517353337094836,0.8579332657070282,0.1558214383835544,0.5266058068330787,0.246858530273688,0.2028458945890062,0.04058779052608208,0.1993857374920459,0.026806701643935903,-0.07311187004620046,-0.5153013981231279,0.14598811792315153,0.05941433763553197,0.2761924586646725,-0.07464390614245502,-0.20246724569829366,0.14773464519188284,-0.2017247977389568,-0.11812324899168233,0.06892073476586179,0.07484718347685385,-0.08219604584877738,0.0376631190527585,0.04094643224594053,0.03098583349614801,-0.013273501385887492,-0.030392781565076715,-0.00788458983006136,-6.547279071661982e-4,0.014788624301094106,0.02016837618974903,-0.002611503600746042,-0.001855255866405706,0.005056525328255615,0
Frustrated,16.87321120212049,20.54612788932532,-0.2687244069624605,-1.1514869072203966,0.5767529028333962,-1.5295286986273522,0.22699847642075363,-0.5368495355259252,0.5069440957814438,0.31671474198412813,-0.2717642823328592,-0.22748393567654104,0.1549085105134946,-1.2475335817078277,1.1177162915600953,-0.7346147467952638,0.5615668720064968,0.6150886237465455,-0.5227332482157147,-0.0019377481121831137,0.8421954250377337,0.3526332522871718,-0.10653731669386202,-0.3515508743772298,0.2665096927479395,-0.3974753908001877,0.16416139776075578,0.23601107066114482,-0.702334434322998,0.056900432726159314,-0.12436652211890521,-0.006373528590879652,-0.090543894206879,0.17313061034912994,0.0769785875766078,-0.17148183122382624,-0.2729736560209949,-0.11325303996690585,-0.05488329026223432,-0.10534045326199637,0.05525122181265222,-0.015825082679983338,-0.03841464581578695,-0.07751551249569037,0.042786851271930354,0.04608270470857664,-0.011486291515314802,-0.007280620647720118,-0.01724393656427689,0.026008937147002694,-0.010042966011849239,0.011421636901561337,0
Frustrated,17.942601900850953,20.926817663001437,-0.49325498720683464,-0.275307530563027,0.9303902980026305,-0.846833211011919,0.6705853563648188,-0.6448251592476383,0.44720238877571433,-0.431316010263247,-0.30839370932844434,-0.10747323040592296,-0.5923247487691147,-1.4647079076032694,0.6409835230341725,-0.06562414871271235,0.92637928589447,0.435267200295153,0.28515766076846744,-0.053934458524133776,0.4641709301567632,0.08827386894717941,-0.8040762343278892,-0.6851261557068079,0.10346273527827139,-0.08501891657187734,-0.30684802192470745,0.1996576344347348,-0.5507600935787316,-0.32044666738708916,-0.3798010345346045,-0.16515451532293912,-0.09745658644514675,0.1981078971810299,0.13476208420153774,-0.046822654830897675,-0.31458045832010056,-0.02580229100424557,0.11350202524584899,-0.09977724533982041,0.004000395243554221,0.0223899133439538,0.014187423146295982,-0.011411140753329697,0.010482064573335677,-0.033496084595135846,-0.046847416793591855,2.669711599037737e-4,0.007275314761433674,-0.007087650983123034,0.0076418386756635925,0.012352757537714521,0
Frustrated,18.969435112446952,20.82699157210618,-0.7377025821918913,2.2530101587922866,1.2285518625997232,0.7831432919153765,1.877986404406849,0.05451426569999353,0.699219374289887,0.08020304010770896,-0.5125965037369525,1.0856640652578553,-0.18768823465917814,-0.27730071111860755,-0.7209424147019141,0.3924114258521454,-0.02518157142789915,0.4446075058039794,0.03251103813257466,0.3847767239175207,0.01214788914193368,0.07155891043608044,0.11621691943358532,-0.19763757050084194,-0.3673214950564983,-0.4549318612660898,-0.8162826894602687,-0.18076247706435009,-0.5631617830172356,0.03477667136805136,0.1447263645395959,0.2555967411242297,-0.03235937376271699,0.05486757595302564,0.16505678091655004,-0.20181821093658348,-0.1515401985555035,-0.20226390786436643,-0.23636943867350213,0.11204531353268418,-0.013211997468072929,0.023173107943700977,0.022477296076925203,0.0037112250385476493,-0.019293460823159123,0.0045539913500115105,-0.043761840503067286,0.010307167433442866,6.537042111555037e-4,-0.012802572290430348,0.020125274174129123,-0.01284311933116752,1
Frustrated,19.853356135960624,20.2047793047241,0.4786136922882693,2.46655167164329,1.3729778234471104,0.6902591896649461,-3.3707593051778892,2.484973636045643,0.13263576547326644,-0.650561657284561,-1.3216746119866623,0.6727337091382821,-0.06482010412523186,-0.9496775183875648,2.8066348409695,-0.3093256359130216,-0.38213796273906003,0.4493547154736574,0.5777919424178228,0.19185647815250229,-0.10997842076972486,-0.5586567179651952,-0.7919006028064325,-0.18440619639457306,0.11754443907770064,-0.68863643306247,-0.09542795709841306,0.4853107908689434,0.2768001894438725,0.6492934815905829,-0.0848783742653161,0.11105053971457025,-0.1843234958610815,-0.24993720486278642,-0.5566787465419636,0.17857585787223224,0.5413222684599885,-0.09006106493171577,0.13109050584824622,0.20710495921973368,0.026048219125651174,0.00334535745470356,-0.0852601534476321,0.00246734352970805,0.14445547186672697,0.040072632965163425,-0.0569597335439786,-0.006096744645419516,-0.0038056649844384247,-0.005095810714966398,-0.016828279488201422,0.009835405763185048,0
Frustrated,20.915642220662544,20.66887005987499,-0.15796486153129657,-0.6592866092947179,1.0095755855607824,-0.26318837252819127,1.4762643527632804,-1.2833015985842762,-0.6614041407695698,-0.5192867528145505,-0.34300150369420074,-0.5759409282491887,0.17267131252783977,-1.28822307442473,0.3142787462909477,-1.1186878269724252,-0.25488577549768887,0.26892046202761316,-0.007047346503519988,0.10769496968988122,0.00937567951983223,0.03453567398206341,-0.26262076199970125,-0.5566116654613343,-0.1946381602615437,0.08507001556670667,1.1727530529098602,-0.24815107030523278,0.021534281555925558,-0.1013191673150108,-0.162038366627,0.006683066071302787,0.0748269184264418,0.019110790979474334,0.009594489225685086,-0.2544568661623873,-0.35793479290065744,-0.13717563944338304,-0.0024000378549746057,-0.09557960859475081,0.0023029490081532943,0.02239693493646926,0.00438243255568009,0.03220929788440179,0.018445169758346477,-0.029514141341296506,-0.04884335784192088,0.012685759733936161,-0.004409369723768039,7.19724911666701e-4,0.0028213702317659768,0.00567948823878178,0
Frustrated,21.953167343153922,21.00247893841188,1.438560930814654,3.831164178352109,0.15256758849499946,-0.7397331202500187,0.8902940577048019,0.16548911339276143,-0.03689791418889576,-0.06401677337309884,0.045368722206269356,0.6496898977296046,0.16864764707504057,0.3818734130616081,-0.0763334071725405,0.033969183835642625,-0.736438101729332,0.032450717560651494,0.3966339767555996,0.1876456322603473,-0.07988499050495715,0.11547718928195459,0.1378137130452666,0.13758041510103,-0.0021547936852907715,-0.3880774996938156,0.34561821511812346,0.4530184359249972,-0.5074998738366071,-0.23282626578657312,0.2443222255741022,-0.11972382156859547,-0.04678462436234375,0.09753533666849211,0.14495720583464716,0.07400527155304253,0.008125495534937317,0.18954505748221917,-0.006893862905214905,0.03513295264893571,-0.019970506080395328,0.02824052275969481,-0.03047663395877416,-0.039188638141327455,-0.04336724362687777,-0.011844237257967063,-0.013262323944737083,-0.002429718800058856,0.00886418470026912,-0.04202406905894415,0.056246473564718596,0.00502047053016295,7
Frustrated,22.899098495067896,20.694797723672856,1.2564982139102985,1.8113800654262473,0.3325363645656279,-1.381178921902106,0.7764226672828934,-0.3159069006073429,0.5884573295407485,-0.07178510928224692,0.22014267492457854,-0.24798256277352657,-0.8201534693778941,-0.0017423310594092561,0.12752976794069323,0.13465183938204586,0.02407130969617612,0.24817460769358599,0.276225565201747,0.2912204970323217,-0.22932578532595937,0.32314455514214546,-0.19367038027085764,-0.5501728593502343,-0.06556599210872004,-0.23408046499713855,0.5221548141563289,0.05680958070658199,-0.49532704518556714,0.29848400217879634,-0.19205770688433257,-0.1211387314234326,-0.08574769504630834,-0.005833297288501311,-0.05123832429823394,0.23917362640973236,0.10935408120677428,0.07625738318165394,0.08739220959757128,0.026135066814571613,-0.03906417713191255,0.012481291474549952,-0.04545445182249935,-0.0026464482072157216,-0.050281119542788986,-0.020370105169610842,0.012305406295930998,0.00534829462258644,0.0016556202799026803,-0.013932519700326737,-0.02197688834880806,0.004707914767775189,0
Frustrated,23.73140166033948,19.173967925381113,0.22729724196966158,0.549604985830809,1.33915554202762,1.8159755787898633,-3.894949371028852,2.0551331070704077,0.1676939046429692,-0.830678420322591,-1.5229352100602662,0.7835440580431636,0.021060618553102563,-1.5813679963988037,2.687829597003137,-0.4733064254441231,-0.07458972605947262,-0.06286016552720282,0.03860065624061907,-0.41491778717380845,-0.6091541690578037,-0.349640751518605,-0.7631207828845699,0.06777451696754028,-0.10054530775865592,-0.19678344857369348,0.19689327017987768,0.8314321052241889,-0.389968241527433,0.3217723718098952,0.030591472915626673,0.42568863144811103,-0.5467565263641891,-0.494275703264427,-0.5350537445416819,0.34402749682097555,0.41157134058374556,-0.09322550934214069,-0.00271708723235608,0.17673566599829266,-0.0872441098776218,0.018035675583779796,-0.13975180486859723,-5.033979187355665e-4,0.052745694863245186,0.035838641197723106,0.017506220011070585,-0.02067035105736591,-0.016928189202073,0.035725842207099984,0.01474783901597338,-0.005457189404159165,0
Frustrated,25.131424777676134,22.189554438163245,0.8414532490917334,2.452677017563293,1.3334482636561975,-0.33270919963664375,-0.6776614901773553,-0.7286387899872525,0.4233279315691428,-0.5478435978869657,-0.15951629299507733,0.25822934112921475,0.06702517740552118,-0.501925229851681,-0.4929848504017634,-0.7115552485796619,-0.45322976589043434,-0.14895642623909594,-0.26677928738598755,0.10958570299358168,0.42239549650699393,-0.610826916977008,-0.2560420306297235,0.16417471016580365,0.22593603571868845,-0.46518800691990725,0.5400802234434523,-0.08518074965045613,0.2547268217993247,0.11341184584954989,0.4677676497076936,-0.12689889056153383,0.25383063043795717,0.3251289434077544,-0.10773754284455636,-0.16431911964241844,-0.11091835576676701,-0.08126581349172991,-0.013699527355392675,-0.05140766489036086,0.01704488407479934,0.0014404897169393942,-0.07274190251868723,0.017326474363148943,0.007395729160432764,-0.0023434972705900134,-0.015632629182878718,0.017576943183740763,0.008677298764738701,-0.0010084673086314957,0.013745434276635604,0.0035299835861522387,0
Frustrated,25.909696343346592,20.53197935996057,0.6253175846839302,1.0708419835458125,0.23552511069762153,-1.8064502876156914,-0.7585877503586292,-1.1023142319420172,1.0567400156958238,-0.21770279306874857,0.037689835185541684,0.6798210404230762,-0.07620732730446458,0.17925747121187824,0.12070469065186572,-0.16780667376295194,-0.44917982299197734,-0.0780065977352522,0.15456311549939186,0.17380410858010567,0.24909487052527768,-0.050577091474620806,0.046070808883448104,0.046377210945775314,0.08984428742248304,-0.19605601579173407,0.10221521338515714,0.23431507263021578,-0.6823663529847808,-0.1456786512877982,-0.010905150505502286,-0.16258495887486038,-0.20001929297560053,-0.03725289199846274,0.13001842359135082,0.16331790776430866,-0.22499840792084105,0.09997617898950499,3.536087203944759e-4,0.05141886791717086,-0.01896968899359954,-0.002817630466676566,-0.07415984371328913,-0.0040059147601977235,-0.04945206005399347,-0.003646645387053964,-0.007634749698011292,0.0027940032513901975,-0.00823596636926857,-0.0015363910510521122,-0.007049038892582926,0.003266702052170517,0
Frustrated,26.87123850253541,20.150206209135003,0.5918388179876417,0.20180732916945215,-1.9409090461042047,1.4995996107612215,-1.645644814251449,0.27685505355314927,0.07872478607983091,0.8069111364187913,-0.6566812000537363,0.4221357628728136,-0.21986503735788523,0.24118545076396983,-0.6153001433027463,-0.05638693586349194,0.47470114450461837,-1.7128904188226128,0.11355875426480004,0.5371347984676144,-0.8232470659628774,-0.00904557065190744,-0.04321232010390111,-0.20565837661260492,0.06945965953261732,-0.5857245424366073,0.06840342648657995,-0.1774023993244604,-0.08394110286845015,-0.11833318065564848,0.20171668314925795,0.1300797286355455,-0.06465137872338103,0.2293991167208156,-3.0093053049945294e-4,0.03450411109458265,-0.013622330398999051,0.036026980705919684,0.047827408853864876,-0.1342132562057573,-0.03627447107251043,-0.059555375589136865,0.02629684958870069,-0.03662353688249999,-0.10182946979197112,-0.045383507938837934,-0.018322339741677057,-0.05286214056934798,-0.006969711130026162,0.016803120176139455,8.741546647414641e-4,-0.009155590852031086,1
Frustrated,27.922537676394075,20.560221529955417,0.7963417067209881,1.262593889234109,0.5172197207744976,1.358291860186013,-1.4976793607517775,1.3275792323550828,0.9205515012740727,-0.4771388845325321,-0.1308003029640282,-0.012225584625468742,-0.37953156707780183,-0.011030933177256614,0.6029821689533984,-0.07147986666738369,0.23974133342433204,0.11849812359462715,0.43997931131301715,-0.02941190629459976,-0.04052415767785688,-0.2135372401436535,-0.31062637113774927,-0.02480144811593252,0.5460194669516867,0.3496036589426989,-0.28007875390857034,-0.10121181698012816,-0.7776766667486903,0.4512634160482853,0.1641417233044005,-0.29602505740366364,-0.6402827944598888,0.28330913861422596,0.02628758348094605,-0.00537717934545458,-0.7580923223284592,-0.004296809343463922,-0.06739926239731434,0.08761308882832844,0.05774014855465378,-0.01919851254602977,-0.03509227734075873,0.051635444616256194,0.10344143438817127,0.021520329000617382,-0.09753559435947987,0.0038971106336038734,0.027781112471434926,0.04269320940759399,0.03756123282043104,0.005416068955452623,2
Frustrated,29.05690353005531,21.462304576172205,0.8407193304890428,-0.3545674053754209,-2.662440445692286,-0.3797733233671026,-0.1743465670259538,-1.1336104696197458,0.37566998694837983,0.8719325840710511,-1.3022583742742806,1.0934825798936139,0.5386501719084601,-0.6013107697124906,-1.2967552209991215,0.7532001637886063,1.0971474282890508,-2.103155076868441,0.13170666653451676,0.3851437309569286,0.36027694547969497,-0.04301314449953147,0.2805466997580458,-0.6012074066414693,-0.4861060585824187,-1.12941134603687,1.5724191720014427,0.21342306063059532,0.29308982267580097,-1.5461979272229796,0.058059204797827675,-0.25151386471921405,0.08238440588515715,0.26709248834478927,-0.051215936185976085,0.2544151262559843,0.09147538791290619,-0.07019252673561535,-0.12934715370088937,-0.0974694995466866,-0.027356143804133436,-0.08681081814527375,0.028561690315722685,-0.06617947793089737,-0.11251126472667529,-0.05440667671697662,-0.07028844090707743,-0.047917822087993056,-0.004228607764231657,-0.004272840898964494,-0.019174787102413708,-0.002224190070905533,0
