PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
-3.5716874955232654,-0.25967945918923163,-1.596379318943596,0.09084370245277376,1.2240878764823995,0.4141195637613131,1.2789556958189674,-0.822989188094519,1.0111870156388827,-1.0605607955338534,1.194843878734679,-0.3200832970148307,0.21350402664062262,0.617596385911036,0.35169979095047654,0.6283326373536909,3,2,1,1,2,2,2,2,2,3,3
-4.686082701909374,-0.858195736991986,-0.6571780009549689,0.9664597233473898,-0.15265424300272884,-2.1662119806579705,3.1889100241128627,-0.09197213932120234,-1.239393911864672,0.4654814667201073,0.27029794636559684,-0.5787370165637494,0.4710684188486651,1.0749554684720706,-0.542691917912104,-0.7987289663430114,2,1,1,2,1,2,2,3,2,2,2
-1.096071281995413,0.6177414941625492,-1.7166844448066076,-1.5699836123576874,0.10885835496941548,-0.21756764763298816,-0.7011732005176439,0.31508475998707014,0.9906840636331249,-1.2229513477869005,1.0377389701557829,0.4124024706019425,-0.05083340371721679,0.04729939733997471,-0.2832312389420722,1.0087968619480616,0,1,1,1,1,4,1,4,1,3,4
-1.0971276422272551,-0.2691264415831202,-0.5552694029975442,-0.20070555271983764,0.17479668373667046,-0.5606453224684274,-1.1377901812895446,1.1309212649375753,-1.173501359822827,-0.7401788578787716,-1.1864434351316344,0.3064946627393055,-0.7735733915037856,-0.5417946334191933,-0.37478506989097815,-0.076045105259915,0,1,1,1,1,3,1,4,1,3,5
-2.3574936927925547,2.613274678017108,-2.0097506754038363,1.687655885595448,-0.11446163759479312,-1.510780154502367,-1.447592165587906,-1.082195094802075,-0.2187199013862282,0.1695607461662182,1.130112019893101,0.5673992138738547,1.0476492234803507,0.08041362534376904,-0.02400245574528402,1.1340456198586313,0,1,1,1,1,1,1,3,1,1,3
-1.4290039338310279,2.4862163074313357,-1.5865878951259278,0.668226518108243,-0.6948915341401471,-0.6521920524432343,-1.675580480848477,-0.7927297335415245,0.16345391292584907,0.5469018319123562,-0.23934942440210452,-0.5150351010307641,0.26409417262049245,0.053883091834424496,-0.39151514730481324,0.06516176062903042,0,1,1,1,1,1,1,3,1,2,3
1.063363145692636,1.229654028233514,-0.9241830016147523,-1.8096306030146103,-0.8257672634398955,-0.5192613119461397,-0.30718935202799214,1.7743388203588855,-0.017581403768906725,-0.8673464396670579,-0.5519872565984831,-0.25650500512148183,-0.14154397084265438,-0.7103839597306727,-0.8911009942059707,-0.05193708307242516,1,1,1,1,1,4,1,1,1,3,4
-0.09200880705182485,-2.3380837033906743,2.6073949830787293,2.4381081902047312,4.0465002052361045,-3.693700418476402,-4.8240645241190085,-0.15539953087054276,-1.938481556148702,0.9295070028026985,-0.37541012894829306,-0.0366039809814155,-0.21880476990942854,0.8672234759120734,-0.04431425780066096,1.2610310503368622,0,1,1,1,1,5,1,1,1,5,5
-2.098447923477862,2.475657448517527,-2.255621257926685,1.2964872601322386,-0.8110094506586288,-0.44774564739886696,-0.38820571779807744,-1.113182996187109,-0.045129854351952374,-0.11960030808827588,1.564244613614589,0.21437030189042403,0.2472978603854474,-0.09834827560776936,-0.6891211716613992,-1.119700667869266,0,1,1,1,1,1,1,1,1,1,1
0.10960109344822491,0.057040391466562305,-2.024074052903744,-2.3167590549040313,1.421398660425982,0.6185544072979817,-0.47929443645577524,0.7802531482374674,-0.3127266284062373,-0.024130761490692307,0.10339316070182496,-0.14765423027054553,-0.5216211872506797,0.055952653364526,-0.3376167699162569,0.5646409570968145,7,1,1,1,1,4,1,3,1,5,5
-1.5038993561238119,1.4786082527221953,-2.141181714158046,-1.6944088395145704,0.28339777280593625,1.1222381807374626,-1.0290660585054865,-0.19994996515266328,-0.25538940002909355,-0.3467506218019765,0.032867573905891734,0.24977910399913544,-0.8366699982026129,0.006524919990182932,0.392610092035091,0.8494526667804153,0,1,1,1,1,3,1,1,1,2,3
-1.3501172125027998,-3.1152536724883086,3.387306669489984,4.099319373761949,2.780033142799053,-4.538573516101403,-5.211921686575691,-0.16945799233505068,-1.3408793278993147,0.6816057829689123,-1.1922279742459458,-0.1773232092787643,-0.4050417910611745,0.8940139063594275,-0.4393725444352952,1.261690316745416,0,1,1,1,1,4,1,1,1,4,5
-0.7165576728603426,0.8071924779128712,-0.07958778423979171,-0.8635748147186845,0.47669482624906906,1.0948518443672188,-2.3205679864646998,0.8786171733638349,-0.04563517561948167,0.765899051385732,1.6365879496320448,0.45902828300779025,0.3863808781993437,0.22034585204600254,-0.8582497647586919,-0.6670416180193295,0,1,1,4,1,1,1,4,1,4,4
-1.4027383038343475,1.5247805196399844,-1.2864936570424506,-1.2630137334884648,-0.5137944954883527,0.6395230188433367,-2.102705089416483,0.7997747438474726,-0.18441079291976697,0.40276719143800216,-0.17708803685313923,0.21776142421721875,0.22038950740357133,0.18290495664300874,0.26674403017691994,0.9644527801757109,0,1,1,3,1,1,1,3,1,2,1
-1.5342416257709857,-4.135460129003884,1.9889168789610177,-0.3867656019803931,-0.01821505866376954,-1.2169030251797583,-0.3993149879998311,0.6579703783814659,2.76876159009662,0.07820169158902818,-0.3379055191151881,1.200257438608501,-2.0598945386082,-0.23100583054283652,1.3695472848607844,-0.011338293147427804,1,2,1,4,1,4,1,3,1,3,4
-1.382991220629301,-2.0745874149618224,2.0315441925796893,0.7219240053476221,1.0733001060308707,0.2746303823389574,-2.781074673365665,-0.057115071578039016,0.16452232110432882,0.20333708629837444,-0.9363791668733896,-0.21097132731969387,-0.04981024575057508,0.040837139194514004,-0.24542776542356193,1.0766416655282012,2,2,1,4,1,5,1,5,1,5,5
-2.25700536143755,-1.87273719612876,-0.4228847502395004,-2.1385734947105335,-1.4870314881212852,-1.473685846645117,1.180869625098723,2.173790928955974,3.2782895716151623,3.1131001242220604,1.4106962005972614,1.176813240862692,-1.7208134078112018,-0.5275770710113481,1.5277451699223392,-1.6531191833192938,0,1,1,4,1,4,1,4,1,4,4
-2.184837748527119,-2.2017913318562035,1.0323552208336326,-0.4089899728886521,-0.9940659969568975,1.0011311543445889,0.2663621012395094,-0.5631121448129117,1.9728283675668021,0.7546249159782953,-2.018649038021044,0.5645186705926244,-0.16903959669010263,-1.4227460817137374,-0.2995598996695992,0.06914913713470584,0,1,1,3,1,4,1,3,1,3,4
-1.2137208902662304,-0.8071294745102269,-0.1645686312226613,-0.8589752539682295,1.240932705896395,0.05118323179545396,-1.1381269416792963,2.605021824013225,1.0880317403763793,0.9187886858970846,-0.17994446438815856,-0.6566697642883297,-0.33044089211546246,-0.3761148993014945,-0.7864911284890393,-0.3608914073371858,0,1,1,4,1,5,1,5,1,5,5
-2.17866529096854,-6.875676484100655,6.9795458352155375,4.480548599962091,-0.5351255398084381,0.7076867033414962,1.3806091682730381,-0.8917738774427176,6.019489106779656,-2.5551351444637804,0.880975180760823,1.754587048068235,0.26332826865926,-1.3264977717921527,-1.2466878965048758,1.096963078135311,0,1,1,3,1,4,1,4,1,4,5
-2.898392883130877,-1.9590680098144364,-0.746049392455683,-1.220074276997013,-1.5851734603968426,-2.0694151708943287,0.6340105951069444,0.07469139046796713,3.4889834977594587,2.436895855592188,-2.8898388659260377,0.24492682157870652,0.29065885569479927,-0.40270701498735145,0.5591185828922254,-1.6396787244919877,0,1,1,3,1,3,1,4,1,3,3
-1.2336272849750252,0.6581826106426385,-0.964380821099479,-0.7804224470326983,0.5845978876542505,0.8132565238516796,-1.412479794437064,0.3992267919561936,-0.001435384147282163,0.7469193220840079,-0.396308489290753,0.8085337506198255,-0.012987394651783292,0.4739048991802727,-0.2058325819868034,0.2362694290157647,0,1,1,4,1,5,1,5,1,5,5
-2.334782632027977,-1.5482366211881475,-0.706434445251105,-1.066122720250584,-0.22649538880754042,-1.2853246616008167,-0.6697313680557552,0.2094066608895462,2.1128176026376506,1.7656799134289378,-1.4151983728507094,0.6807495317594385,-0.33973872879820094,-0.1259768240442445,2.6707499161824657,-1.3532228966766815,0,1,1,3,1,4,1,4,1,4,4
-1.7071997267296157,-2.886216134080455,0.965532214826169,-0.4786080993642425,0.14049556491475626,0.1904336759327671,0.10676152495394388,-0.06045870505951254,2.2417297594454086,0.0908493575962086,-2.7409679779011946,0.06453510868948595,-0.1165701510800588,-2.1322153854430312,-0.868817935478757,0.4252541579688477,0,1,1,3,1,4,1,4,1,4,4
-1.3534795224301734,-3.6249169340693372,2.5195485862748037,-0.7865619451745722,0.7342103973909296,-0.014686431242200936,-0.850660014425397,-1.8969423177922589,-0.7852274001702242,-2.9161585460842474,0.18757949033196628,0.5811283086031335,-1.2195443237918844,0.74571640166206,0.14657514796946994,0.8989930917189976,0,1,1,4,2,4,1,4,1,4,5
-2.37870497983983,-0.9395724705149574,0.2618379884753184,0.5626881304096697,2.005894861556842,3.0744046129332054,2.596679163688817,1.1823574679548887,-1.1831281822748765,1.7717186265371676,2.3931559153477453,-1.220695907726291,-1.3421691530293212,-0.10332301848149512,-0.5261083158085755,0.07216702953990663,0,1,1,3,1,4,1,4,1,4,5
-0.5759659172348506,1.1399010562398406,0.8856124678342174,4.094125820541559,-0.8670230754357029,-2.799273945750422,-0.49641890862297233,-1.8921983777708749,2.0481484777738013,-2.4133776630392614,6.049252635741516,1.2565963292453064,0.2365220193946106,0.048150189894830574,-1.6436404372628408,-0.6332036834835966,1,1,1,3,1,2,2,3,1,4,3
1.7713335647684296,-0.8582693549274111,-0.45971290934495407,-2.4030855504136506,1.097719562604445,0.31377276601774795,0.12266952879183413,0.5932146276203496,-0.9354642113033762,0.9222033826609063,0.5194356835123777,1.0841085035175166,0.07865585472287365,0.4685668717983193,0.1000273236621924,-0.7715244583214869,1,1,1,4,1,3,3,3,1,5,3
-1.9060048442286168,0.7528225851597736,-0.26517571815651375,-0.9463704637610413,-0.7829318551979401,0.3697384575220123,-0.02458473895847852,-0.9755617120491117,-0.9227720124194909,-0.04121781228190914,0.6105974482137316,0.4771626639188049,0.2067995924983694,-1.1427995282979797,1.079711326014108,1.2488677873488154,0,1,1,4,1,3,2,3,1,5,4
-1.3478209626094417,1.3270987216298336,-0.9273824079880009,-0.9855576193964632,-1.5403029484879556,0.010921737862849367,0.08996734300758169,-1.0008908209075456,0.35802038305221046,-0.9906059977799727,1.0680859065856534,-1.1918466968365606,0.907701575929792,-0.22119613733373192,1.236466513864574,1.5949434689326671,0,1,1,4,1,3,2,3,1,5,3
1.0885746680737858,-1.0979910003017737,-0.6004174424842231,-1.4975994134636657,-0.14583084529835946,1.2403346156160322,-0.30097555641502627,-0.8927513866897534,-0.8797946022423179,-0.7133407668460789,-0.22879510372557743,-0.24223395275130197,0.5225933331195443,-0.5410298316545836,-0.8036177958453081,-0.2780614632698473,0,1,1,4,1,4,2,3,1,5,3
-1.5584620647088843,0.639218490115167,0.034148057470789354,0.04636716378932859,0.28021328895714437,1.4758514764538646,-0.7108500649123709,-1.0865414330190772,-0.7828585133042146,-0.6352130832849302,0.9053767985888138,-0.11546995315410054,-0.7763403145583418,-0.6677403087916514,-0.847208311791737,0.12104356102782289,0,1,1,3,1,3,2,3,1,5,4
1.608706435282985,1.7740623680012937,0.4425818422821092,-1.1144153856921728,-1.2811197659354179,0.26708378288858103,-0.38082186011694236,-1.7135734386984738,-0.21414737335224676,-0.2995314089602552,-0.3665249628869256,-1.467860688052639,-2.2802819940746573,-1.4038801807716883,0.1672786331366454,0.06561758330591586,0,1,1,3,1,3,1,3,1,3,3
3.8631540463446554,-0.9036133776347113,-0.007779290058462936,-2.2375134177601175,3.1800818941391267,1.5176741419595876,-1.1874148180986515,-0.0654747145225285,-1.1064798015230144,0.509674215635775,-0.024053500180395364,1.0325189207865473,0.5073486226441153,0.3688380998534935,1.101622312264209,-1.0227503816346868,0,1,1,4,1,4,2,4,1,5,3
-0.618776927738027,0.6800708960862449,0.7411337446481774,-1.176332278623187,0.18856255310225686,1.6785938670836846,-0.8237782139414047,-0.46715443939210316,-1.128448330328943,0.057719150397445705,0.2305874334003325,0.20164815666674718,-0.06817705939968151,-0.4267148863111216,-0.31878743899665507,0.835506410547511,0,1,1,3,1,3,2,3,1,5,3
-0.7220344476811222,0.9071854717234918,-1.0042573183190575,-0.3639799795798259,0.6751853165886302,-0.7164209550780979,-0.6250732548135264,-1.0793620249705032,-0.4035076761014333,-0.7380147642703045,-0.9279131037881739,-0.08974458924316804,0.28374860032335103,0.7228525013328011,0.9787893389862901,1.6043041683429107,0,1,1,4,1,3,2,3,1,5,3
-0.5163936754687564,-0.49805961566586293,-0.51498902361163,-3.099231706653727,1.016434092653115,1.021414663424257,-1.0267014846162823,-0.47143009664404617,-0.5673647716233895,-0.47114834632339314,-0.2433080897676177,0.6940035652193757,0.8460044680905672,0.039348762956615574,-0.973691402501888,0.04188887537013372,0,1,1,4,1,3,2,3,1,5,3
-2.0706079509487276,0.42731809738086185,-0.5628550685175355,-1.393313949524462,-0.3802014011922801,2.0113409480331206,-0.19118117387631983,-0.3097517973210359,-0.8781498660357848,-0.0001690258235847513,-0.19497185911864565,0.4336930242577363,-0.3971555909206563,-0.5351222882927379,-0.04728410540373634,-0.11251028224479731,0,1,1,4,1,3,2,3,1,4,4
1.9045428316985107,2.4032930640974524,-0.8369239275750822,-0.660961403050898,0.5572986661826633,-0.905890656985404,-0.5153768415162802,-0.3008790246338354,0.7672554910521722,-0.5094422442815056,-0.02334365411139248,0.06866064028569603,0.7361708739466343,-0.18621316097155288,-0.3093596199166913,0.17335618722721088,0,1,1,2,1,4,1,3,1,2,4
2.800355938033063,-1.0536464274811421,-0.3804071419960833,-1.731043436397486,-0.5306225176441582,0.14671723339664378,0.33408774564317323,0.19602358876589293,0.04014464665639817,1.0918852316241996,0.8824744457069716,-0.4898581561217397,-0.9384451804229537,-0.14175067536738123,-0.5688559734325749,-0.9770764185437276,4,1,2,4,1,4,2,4,1,4,4
0.20207063994779065,2.8907657225231698,0.44777461294986465,1.6768645572972163,-0.6750159574667485,1.833425657291022,1.722718083968162,0.9162202448570158,-0.736092747591487,1.0843929600279874,-0.8476781262420527,0.9788977660129086,0.18734628779294127,0.9496757731941297,0.10310372713029287,0.48124126622340435,0,1,1,1,1,3,1,3,1,3,3
0.2879285778319907,0.9878758743586477,0.6552020542027248,3.3330272058431554,2.722342952565355,-1.043728254091319,-0.6250955852312435,-0.9887492524000675,1.4278672158081747,-0.5193711438313399,0.1372588057390868,-0.4712246703866432,-0.12370085748872989,0.38264392834526406,1.417770824425807,1.4031835104205215,3,3,1,2,1,2,2,4,1,3,4
0.9890402149413614,-0.5324496639148283,1.5637354221160338,0.6367432619479922,2.3118072440973787,-1.333347210414163,0.6015524450131782,-0.360902411924348,-0.790897465282285,0.6723020991734944,0.22780698369195065,-0.12410640800253071,0.4436777820934661,0.3881622578224563,0.37256957343318026,-0.22423974423200613,3,3,1,2,1,2,2,4,1,3,4
-0.23356778934553557,-0.3946252876457968,0.5708777515596443,-0.21632111803043783,-1.6588927911830451,-2.6133494811662663,2.884015262901145,0.2197437027283299,0.14833988494526792,1.6007215899587621,2.8098835383273277,-3.6820123425035747,-0.9028916300032642,2.196668850497835,1.22368931827884,0.2637183344019616,0,1,1,1,1,2,1,3,1,1,3
4.389461793286023,1.3625057828578024,-0.7704074697741763,-1.72725007060667,3.0803445754526564,-0.6205934998401698,0.8652706950600757,-0.9062745784023766,0.8367056487801793,0.5101527979131839,-1.5354104525750218,1.922847243926868,1.0486171945174803,0.008356598400834445,-0.4458799605752385,-1.199070013528381,0,1,1,2,1,3,1,2,1,2,3
1.2253033647888425,1.1015653149129228,-0.9294018635442313,-0.31693255567532236,-0.6296901139191375,-0.2913190265077794,0.6218852994633685,0.5021768347924553,1.1636913539770026,0.08207327675918703,-2.161910541969098,-0.3901383492666851,-0.1777419724591593,-0.79083180772954,-0.4891955246389311,0.5394076706610491,4,2,3,4,1,2,2,4,1,4,4
-0.8309949267491257,-0.7885087762281566,3.1659252797936346,5.700165523290601,2.6407313179668406,-3.2579577799782466,-2.875569278223053,-2.3388909751841473,-0.3535335803898916,-0.8816930827335332,0.8723487415418336,0.5668026362370082,-0.19993647101032214,0.24171880450891825,1.4375470751549755,-1.1529780026264134,0,1,1,1,1,2,2,3,1,2,5
-0.49153577600587567,1.9195611238201864,-0.676514104293456,-0.04549118779353919,0.7285513286670682,-0.9976171225193994,0.876879054813216,-0.8411308539828527,1.3481690143035947,-0.2546034137026023,-0.3600429700302292,-1.185286329908951,-0.346098573524458,0.19537384672125685,0.3818204922700563,0.8808125016834019,1,1,1,2,2,2,3,4,1,3,3
1.694633680236432,0.7430252043129435,-0.026537602852975396,-1.2257581105221418,1.588485519387676,1.9250341752125704,0.9009433905585512,-0.934606793579034,-0.19532824546969949,-0.6505066680400976,0.09287625680769515,0.022143881469470963,-1.0311594940198914,-0.18297146090874755,0.5025311909264624,-1.1666031378146697,1,1,1,2,2,2,3,4,1,3,3
0.4387304783673111,2.3906926369234722,-1.1086204643908448,1.055744940401808,-0.12227924945247055,0.5290791439973233,1.8798654296533128,-1.5712956716643396,-0.20162525070187962,-0.2720249376585033,-1.0431520824026213,-0.6923801127412835,-0.8526035837063588,-0.18400878439544907,0.37078070049264983,0.3026816097886986,0,1,1,2,1,2,3,4,1,2,4
2.6669783793243504,0.846154829660523,1.3563682774068395,-2.0069823685382886,-0.9356663771984293,0.459497731436751,-0.544152011827078,-0.25597974943763935,-0.6535432633076701,0.44351198948752024,0.17336361801858566,2.31405724097871,1.325461168392541,0.9656967691866702,-0.02614433331790025,-0.672761078550168,0,1,1,1,1,1,1,1,1,1,1
-0.3630132746805484,1.5092583704593576,1.6859655768465516,-0.7817225516825094,-3.0320422609647393,0.5299704917283656,-0.9716848941302603,-0.959654077882479,-0.22352398268191273,0.682617561325252,-0.15496236117345474,0.36944038570689947,0.10104191268698251,0.23896936183691211,0.23423122055188486,-0.31211413542768107,0,1,1,2,1,2,1,2,1,2,2
-1.1081704796261775,-7.168238480301435,10.12408062698922,2.080184525638675,-4.11627675906316,-3.8265172660995734,-0.29351457091590216,-3.58027134337388,-3.0349522373359803,-0.20760902607354625,-2.3324949838998386,-0.5035164411347737,1.3078446021154377,1.528850861466982,0.5248773736995421,1.658772898643753,0,1,1,1,1,1,1,1,1,1,1
0.2897711160390955,1.8336416775923092,0.792325384874868,-0.32546900988362004,-2.182062256580637,-0.5889914609789622,-0.11881654655820065,0.039464125609979264,-1.3272766926716164,2.304033341173306,0.14464766579297736,-1.140155167231933,1.1640701104229,0.6629232429284131,1.1661292719983285,-0.4965038677709849,2,2,1,2,1,1,1,2,1,1,3
-0.083913561758617,1.2174467924219858,1.143880269001755,-1.5831907884723404,-2.383269591091367,0.681520688937102,-0.6385943925870864,-0.48569322839057927,-0.5182732958900789,0.6077726943613976,-0.16037482674898396,0.25399211000650856,-0.018151864057770244,0.12322466965033971,0.4035836884275278,-0.1033129142559128,2,2,1,2,1,1,1,2,1,1,3
0.3907769712612419,1.13077809669966,1.3351352554859761,-1.4635506708361914,-3.0948609841485437,1.014662886230403,-0.7077932167618338,-1.2488741370610457,-0.3189977707788419,-0.20483548265833706,0.3348170988466035,-1.817454509255464,-0.8368092961712662,-0.6947574579255059,-0.25588825875520715,0.7826228691969505,0,1,1,1,1,1,1,2,1,1,1
0.7571660013591737,1.2934388531150935,1.1120658540702932,-2.0269001644198696,-2.1062304912245966,0.1370033455124137,-0.9931412345435052,-0.5506712584289662,0.06672915363271587,-0.1374683655878802,0.3244048950858124,0.03857106420934614,0.09190178139951835,0.10745963905832638,0.13589689793575066,0.8773289083227892,0,1,1,1,1,1,1,1,1,1,1
0.9601711227937034,0.9655730276413971,1.6547477173276472,-2.1000943528462415,-2.6314608395218526,0.41170483377909683,-0.8781377583297564,-0.5392862587173132,-0.07238533474239911,-0.23105123147228313,-0.11532375415897496,0.7626832996899148,-0.43989660405704833,-0.1981058788836742,0.6621191557399398,-0.3811781282508135,1,1,1,2,1,2,2,2,1,2,2
0.48014458525391346,1.735927853870973,0.8532317317642626,-1.189718102580992,-3.469097166435003,-0.030304630477400413,-0.7204211887346342,-0.8406454984165629,0.8777952574678216,-0.18411577382153202,0.14657213797407997,0.5802441390412312,-0.9451527713615153,1.0976348980205954,2.2706439397072,-0.031906982671650354,0,1,1,2,1,2,1,2,1,2,2
1.0891059042489404,0.9795110811055429,0.9605798773625353,-0.4195699909257861,-3.85755561323744,-0.36121693955850165,0.13807753628507685,-2.149942643521974,0.06874792367651773,-0.11602335357301029,0.25220747409215644,-0.7583906940808931,-0.30104419937116544,-0.010220255722324129,-0.25154766286200336,-0.43729036025487267,1,1,1,3,1,2,2,2,1,2,3
2.2974891167613873,0.4313733401227516,2.7628051948025267,-2.4754606648646864,-0.14331608830767908,0.9380075709026805,0.46336376824085934,0.10290408179376394,-0.9901796954439996,-1.1288331099382376,-0.8971274717730757,1.3998790633403955,1.2463653948853328,0.531669937559221,-0.7289728003446148,-0.8759184230118743,1,1,1,3,1,2,2,2,1,2,3
0.07160097929724622,0.19137126316283792,1.2758948554904266,-1.0123268318356708,-3.385354494460243,1.1773634579472505,0.44037506761677736,-1.216466616627809,-0.3927280562257772,-0.5924595287057863,0.27654807488113164,0.037316526074514966,-1.4906429963100603,0.25787509425850474,-0.4160262393021676,0.662589790817506,0,1,1,2,1,1,2,2,1,2,2
-2.186182446356366,1.2639684755401912,1.0252123240742559,2.745046834910274,-1.5478105531421351,3.0767839242002193,2.547203769676078,1.636860883050087,0.6543315578139649,-0.051761507262376834,-1.6744012355648838,0.9850891195317514,0.53025519606721,0.46294453380150796,-0.47376783542821493,0.8170558874848498,1,1,1,1,1,1,1,2,1,1,2
-1.8356339949746956,0.8285068922768429,-1.1955024215080097,-0.5172113616115979,-0.2279995677822564,-0.5656168200614788,-1.5419127604784522,0.7426255537422564,1.0374204241745917,-0.5687048796429288,-0.22855773416113412,0.21773986401567044,0.8972719779678707,-0.6812295781527361,-1.5315098258039532,-0.45351295291546934,5,1,1,1,1,1,1,4,1,2,4
-1.69685049145677,0.8149843907026243,-0.6495632376685182,-0.3472871785185933,-0.4998959298927875,0.5598748892959448,-1.094503168169631,0.2663136974072099,0.1680891009449603,0.5035345617205965,-0.4091083417932598,1.5335799088298727,-0.8599851087168149,0.05154679118593412,0.465882313262068,-0.9012613785496912,0,1,1,1,1,1,2,2,1,1,2
-1.122009759375638,0.40008198509288595,1.480800841834736,1.0916816045260485,-1.3077493331978394,2.682970611724393,-0.00850819083665682,1.8290621428587537,1.4561028232111588,0.37965097223307265,-1.0813396769689179,-0.3902917625621269,0.9663648143732857,-0.4251150462310906,0.20285174198031408,0.7405121626160432,1,1,1,2,1,1,1,1,1,1,2
-1.158613268895739,-0.06103597154715035,0.22997225897587606,-1.2685790425631365,-0.24903944920044183,-0.1976236688975351,-2.2368914945191807,1.440887077285995,1.018263091119483,0.4661563157367183,-0.6045601091132847,0.15381307577505549,-0.10538645331348889,-0.8984860150447546,-0.70671595753222,-1.1650091106017542,5,2,1,1,1,1,1,3,1,2,4
-1.3214464921617752,1.4609074422339807,1.2748567706318388,1.4579393621892234,-1.1445614463764175,3.9310396018273495,0.045542898582856185,0.8327041646755949,0.929695437764621,1.109666658410341,0.1484082567920272,-0.6028379394131476,1.5897621567944165,-0.40857937844311415,-0.40344195495227364,1.304776361918571,0,1,1,2,1,1,2,2,1,1,1
-2.4586222808738025,0.5512627910698416,-0.23297927674283087,-0.06321009861283175,-0.7621635482057322,0.6781081231112803,0.15383893105156327,0.17720909634522689,0.48937329249437034,-0.806267053425059,-1.1951482971383252,0.6443769735748432,0.1008977944083099,0.19248839881605148,0.08857352091806234,0.7071699335825652,0,1,1,1,1,1,1,1,1,1,1
-1.650119706142818,0.6425038716334981,-1.2277185369154904,-1.778231060647097,0.129452119977876,1.3753187014359936,-1.1777553059430734,0.216000371657715,0.02126039025630576,-0.47122927067535925,-0.17378523366251572,0.1577431864036598,-0.10000911543767067,-0.17217196418742226,-0.0901905781640026,0.7678654983165567,4,1,1,1,1,1,1,2,1,1,2
