"X","HR_TD_Mean","HR_TD_Median","HR_TD_std","HR_TD_Min","HR_TD_Max","HR_TD_AUC","HR_TD_Kurtosis","HR_TD_Skew","HR_TD_Slope_min","HR_TD_Slope_max","HR_TD_Slope_mean","HR_TD_Slope","TEMP_TD_Mean","TEMP_TD_Median","TEMP_TD_std","TEMP_TD_Min","TEMP_TD_Max","TEMP_TD_AUC","TEMP_TD_Kurtosis","TEMP_TD_Skew","TEMP_TD_Slope_min","TEMP_TD_Slope_max","TEMP_TD_Slope_mean","TEMP_TD_Slope","EDA_TD_P_Mean","EDA_TD_P_Median","EDA_TD_P_std","EDA_TD_P_Min","EDA_TD_P_Max","EDA_TD_P_AUC","EDA_TD_P_Kurtosis","EDA_TD_P_Skew","EDA_TD_P_Slope_min","EDA_TD_P_Slope_max","EDA_TD_P_Slope_mean","EDA_TD_P_Slope","EDA_TD_T_Mean","EDA_TD_T_Median","EDA_TD_T_std","EDA_TD_T_Min","EDA_TD_T_Max","EDA_TD_T_AUC","EDA_TD_T_Kurtosis","EDA_TD_T_Skew","EDA_TD_T_Slope_min","EDA_TD_T_Slope_max","EDA_TD_T_Slope_mean","EDA_TD_T_Slope","EDA_TD_P_Peaks","EDA_TD_P_RT","EDA_TD_P_ReT","Round","Phase","Individual","Puzzler","Frustrated","Cohort","upset","hostile","alert","ashamed","inspired","nervous","attentive","afraid","active","determined"
15,0.631449623737361,0.667284188021537,0.944081198134756,0.992387751511791,0.609808172852098,1.18258887230314,0.855489647274068,3.98085396513419,7.98999334018296,0.244658312995638,3.71758621194022,3.65062964724976,2.43207156269183,2.45532162927578,0.561023064698861,2.41509053855294,2.40271023678569,2.84534615478104,0.510468107333886,4.00142549619744,5.26420239518471,0.634242222156235,2.41739821105634,2.43672276270721,0.0264323525770092,0.00910572761570827,0.0905069733979488,13.501140526417,0.137315428986835,0.0261821245396225,1.46868402322783,3.01056931595111,5.63888835315327,0.227505501156649,0.889368754531996,1.71624378212055,0.742611378773738,0.70390168348,0.91758691788905,1.81641315847514,0.663225388228815,0.733438992426319,0.0956806196377494,5.85730926447034,5.09344336404491,0.127781525085986,5.04877391890083,4.6662498374321,1.61570115602887,1.43012129553011,3.66143711414129,"round_2","phase3","2","0",0,"D1_4",1,1,1,1,1,1,3,1,2,3
16,1.46438208489142,1.63885658074187,0.273841175804749,2.02866751792324,0.620506561849503,2.17266685015981,0.858219128637259,2.64842253718809,7.86858429230751,0.648876395336255,5.11083134931609,5.03691604737812,2.60568397200583,2.63764749283586,1.1363898821261,2.5300948499126,2.61005071407177,3.38950086886519,0.513658470289236,3.56455543406449,5.12022421001729,0.420257764225154,2.03115969697734,1.9392347501032,0.300768168792264,0.177615390013237,0.699279373835595,13.501140526417,0.841500101764529,0.31274556982579,0.713250582048094,2.17625694379973,4.836105051071,0.689137183834919,1.26696267556794,1.90960538889291,1.0753185342194,1.06074548956114,0.432149188076384,2.12096462690102,0.890690622042334,1.10408713339405,1.86913095540662,4.38062521699788,4.11249275969579,1.56025822301612,5.89481501562115,5.56092316409089,2.42355173404331,1.51107155754125,1.53405867998526,"round_2","phase2","2","0",1,"D1_4",1,1,1,1,4,1,1,1,3,4
17,2.08883479800081,0.963303691505689,5.06332329778072,1.16474420026411,4.12056898331639,2.44772595818391,0.733710471606715,4.00471370349833,4.16241335716185,3.84539044121404,0.531807291898808,0.440745412555137,2.7684410057882,2.78350818368393,0.15937649425308,2.79642062358762,2.71981920204675,3.00007970223093,0.637552553708222,4.27061888674301,5.50138664173648,0.528240661977489,2.71137141739879,2.71010344730499,0.22019125012438,0.154996246765996,0.359405109152703,13.501140526417,0.401886937687211,0.21819959174438,0.333613431429719,1.58301990244867,5.50808131263129,0.456697747886751,1.2593287915795,1.9353649366776,0.818266158073173,0.760141584415656,0.903162148910445,1.85929210575447,0.713083476933002,0.807718933959657,0.169650276146353,5.77084867847851,4.83997168711872,0.611280565396342,6.77286496640542,6.4862430788013,3.55454254326352,0.956684914677087,1.07188996797062,"round_2","phase1","2","0",0,"D1_4",1,1,1,1,5,1,1,1,5,5
18,0.50085947166614,0.745836849560627,0.177281548263436,1.22790588024167,0.232549192417282,1.15001986562523,3.18835984400612,4.10358275946363,7.35099835136476,0.117010497519656,4.06506029965455,4.04210418406214,1.73669063803279,1.75640581896213,0.152054518190836,1.76743467984326,1.67092031695249,2.68845710137928,0.855094055638888,4.61714706356025,5.61940312245586,0.735451087393983,3.00291763996511,2.71402480023809,0.0288026369135924,0.00435218810026106,0.138416150061292,13.501140526417,0.198488702626136,0.0290509298710631,1.80005254986701,3.46158545013089,5.67028992521387,0.211268275790685,0.994760206576624,1.86197579980585,0.548585035460569,0.523001578352363,0.695926420253191,1.61276467148689,0.519845523648653,0.549584308110871,0.200452853933867,5.98139820831723,4.90421412788898,0.182895974485079,4.97674703869714,4.63190854293631,1.05020575141877,2.69834206703794,2.5447326338579,"round_4","phase3","2","0",0,"D1_4",1,1,1,1,1,1,1,1,1,1
19,1.20729658679307,1.33126089555722,1.10452816995825,1.3189015208873,0.784360835441341,1.85345093441341,0.12069092093294,2.80603234719258,7.70883554510295,0.866941413441061,5.30384738598598,5.21419607160947,1.78175400532464,1.81110357803016,0.572978136123752,1.75532896285803,1.73800105960387,2.858086899096,0.748027225980723,3.11595233555735,5.17827736100571,0.940889592673616,2.52668299850689,2.53254850227232,0.388393836901027,0.236307227173281,0.733378114921685,13.501140526417,0.682166309706025,0.397988616859139,0.118215311575564,1.16364091211654,5.21931088594035,0.69710321653611,1.2966740001418,2.22258106748515,0.607342839165959,0.563266057959921,0.670196889423591,1.62839367299068,0.508801681860777,0.615458409208312,0.186679096668727,5.76294380229135,4.33962134287829,0.820579130394403,6.43470960023055,6.0335974295812,2.74669196524908,1.6348778406171,0.341337864856055,"round_4","phase2","2","0",7,"D1_4",1,1,1,1,4,1,3,1,5,5
20,0.833869075392761,1.11255374842996,0.262550033219717,1.42060253102065,0.163291200486711,1.35685195387741,0.875741813211396,1.69508205782742,7.94526369096569,0.340394174602626,4.63218812597771,4.53618724046739,1.8587886917793,1.87187886588351,0.101137049038894,1.90059756668076,1.79288530359136,2.58908275005905,1.22440587996125,3.50179337338975,5.38118467063332,0.955218909052932,2.82674509304961,2.90149259490521,0.0198199098641306,0.0113269554349703,0.042058766955817,13.5003962159659,0.051116112586254,0.0196343566424381,0.345827821332772,1.6201090949889,5.78247559875339,0.0656006156939328,0.963668785323526,1.93998747565325,0.515276842890786,0.496859675134892,0.354756181576265,1.6934219274512,0.366438647825961,0.510419234202682,0.133177780364357,6.0007910084879,5.11894401491451,0.0767330720851023,5.68465037651121,5.32258876424085,2.42355173404331,1.53196194773767,1.74998710763024,"round_4","phase1","2","0",0,"D1_4",1,1,1,1,3,1,1,1,2,3
21,2.48604458517173,1.26428441571862,6.2655982332525,1.54371428012945,5.11101457523406,2.82874802276426,1.08153197606877,4.38591155448325,3.5745379674491,2.90398780207866,0.0100763486886128,0,2.94611503405517,2.95975651845867,0.907276358912317,2.89326635946944,2.95765092599255,3.17622552995926,0.462944745738769,4.08428125311704,5.15998182251247,0.844336053579553,2.13464059345199,2.17088981106136,0.045171100584013,0.0217558649487982,0.108891913881639,13.501140526417,0.127441679689586,0.0451181704235009,0.506966640823416,1.92613399505437,5.71559254685604,0.15459311890421,0.96545703883656,2.00988866703581,0.48126589443099,0.47925448900141,0.289318039452361,1.63580449280671,0.308137601015251,0.479774291503077,0.202601083479778,5.21168913858114,5.07866886329559,0.170939516460867,6.0861086820721,5.74516296412033,2.42355173404331,1.47973597224661,2.18506677527312,"round_1","phase3","2","0",0,"D1_4",1,1,1,1,4,1,1,1,4,5
22,1.12565089083831,1.19482732551564,0.732448129764257,1.85524053222215,0.859812631528304,1.86861841437324,1.5439074361314,4.52153963532128,7.29348880237111,1.23924754191268,4.76656026761264,4.66032209177444,2.9237234623898,2.929368874532,0.37979510470229,2.92958351042512,2.89057018334116,3.51944149208645,0.688931560652712,4.65608775893613,5.36318739748739,1.32605605216659,3.31175097183199,3.03322122000388,0.0553568626297317,0.0274985398575708,0.139607665029348,13.501140526417,0.150376011722488,0.0573468304699598,0.60339986883392,2.10522185017734,5.68824110604418,0.293902681520852,1.07615433921243,2.12693072462512,0.326371760484931,0.300925050661014,0.427850800025279,1.44867758179868,0.247053672801368,0.331844388271677,0.364752428726287,6.44507776197503,5.07332615188928,0.240340737578365,6.63332936805205,6.2807631468903,3.23140231205775,1.30310177871588,1.48893930704452,"round_1","phase2","2","0",0,"D1_4",1,1,4,1,1,1,4,1,4,4
23,0.882335419743635,1.06872963199236,0.636816690670839,1.39919179204521,0.384578930801462,1.39875736783391,0.0173024735331239,2.8032513158432,7.47879734912839,0.505272602925775,4.55035111414165,4.54387659728259,2.82689093294424,2.84428347153729,0.255728597213156,2.8327377745433,2.7686051967023,3.01915109383406,0.878881568705815,3.4547618685511,5.2642023951848,0.955218909052932,2.57681382846632,2.62783947551946,0.00546444453549622,0.000777720872649768,0.016147353748287,13.501140526417,0.0232046921518411,0.00541008573206386,0.69554577593236,2.06257220461051,5.79660017505443,0.0325583961098646,0.899331173218756,1.87447645937962,0.25425239323822,0.24277083796693,0.0436814182460533,1.4397511197966,0.0629232166800152,0.253735329628254,0.130473470681415,5.69402745139285,5.14414050249375,0.0272452302787923,6.016900531982,5.66675437110412,1.61570115602887,1.51107155754125,1.56059948759746,"round_1","phase1","2","0",0,"D1_4",1,1,3,1,1,1,3,1,2,1
24,3.64866685255795,3.76639340326902,2.40175197335538,3.33686366932282,3.49668398283613,3.49232310263094,0.870569011563713,3.35742585660166,5.93242947618832,1.89876125520527,4.31572427018171,4.14732674414725,2.12902661317245,2.15144519000898,1.14733033533679,2.02165473653304,2.28074525014683,2.3808944973152,3.84262314931806,4.66746850046907,2.27342912664167,2.62066398257353,2.0738690261213,1.96491757777404,0.0883469964676107,0.0546010165868335,0.176983992343912,13.3593034414328,0.177779940816815,0.0844622484105637,0.229741595264331,1.40265721161058,5.49711892617515,0.227000840297903,0.790383975874408,1.89388999100362,0.385679336173846,0.380337288784782,0.170918638062141,1.54562142374206,0.200623121314792,0.375383499424619,0.265763824690554,5.10104965302718,5.05254449419907,0.215246891539165,5.89854544136552,5.54590539698319,2.42355173404331,1.42112682197331,1.8773582567083,"round_3","phase3","3","1",1,"D1_4",2,1,4,1,4,1,3,1,3,4
25,2.66648499822204,2.50458959791479,2.44734458765263,1.98905765081867,2.55522575106447,3.16460839225629,0.330617783367128,3.17845109709953,6.39250586813742,1.63814696527514,2.48273209197565,2.53367663371819,2.7096205924929,2.72273289583057,1.33923250412943,2.54220056689783,2.74421219937453,3.30751334440044,0.660396836210209,3.84176512961896,5.06647129243544,3.20678988675304,2.72246379851716,2.58565828150372,0.0349060967075208,0.0206131531154277,0.0750725437448178,13.4968487406436,0.0928279631801256,0.0357950339308925,0.525394641917442,1.88365343771952,5.73909088582724,0.138288696171211,0.88305338654521,1.9086609458222,0.302881407251334,0.280578223869485,0.175040533234918,1.4786522004375,0.135240001836825,0.306221298808483,0.18332991007553,6.31645705000926,5.12378961159312,0.139355697578508,6.12487724195221,5.7751912488199,3.06983219645486,0.830259097550135,1.82335348295826,"round_3","phase2","3","1",2,"D1_4",2,1,4,1,5,1,5,1,5,5
